ID,age,income,max_ant,months,score,zone,level,house_type,risk
3010,28,1129.3,0,196,168,Capital,Tecnico,Familiar,1
3012,29,850,24,146,175,Capital,Tecnico,Familiar,1
3013,42,1700,31,166,165,Capital,Tecnico,Familiar,1
3014,28,1088.09,18,171,194,Capital,Tecnico,Familiar,1
3016,39,1400,0,152,182,Capital,Tecnico,Familiar,1
3035,28,6657.3,8,196,186,Capital,Tecnico,Familiar,1
3037,26,885.78,0,184,188,Capital,Tecnico,Familiar,1
3041,38,3000,10,160,192,Capital,Tecnico,Familiar,1
3045,32,2133.35,65,187,180,Capital,Tecnico,Familiar,1
3051,34,2250,0,220,194,Capital,Tecnico,Familiar,1
3053,60,752,0,550,199,Capital,Tecnico,Familiar,1
3062,35,1755,0,153,182,Capital,Tecnico,Familiar,1
3064,25,842.71,0,134,167,Capital,Tecnico,Familiar,1
3065,26,846.03,0,135,186,Capital,Tecnico,Familiar,1
3068,25,1131.9,22,131,188,Capital,Tecnico,Familiar,1
3078,24,1428,0,181,203,Capital,Tecnico,Familiar,1
3079,25,1000,0,168,169,Capital,Tecnico,Familiar,1
3080,38,1325.7,0,128,177,Capital,Tecnico,Familiar,1
3083,36,2824.81,0,128,194,Capital,Tecnico,Familiar,1
3088,27,1034.44,0,145,168,Capital,Tecnico,Familiar,1
3091,24,4900,0,169,178,Capital,Tecnico,Familiar,1
3092,24,4900,0,169,178,Capital,Tecnico,Familiar,1
3099,33,2500,33,222,204,Capital,Tecnico,Familiar,1
3101,28,2000,7,128,211,Capital,Tecnico,Familiar,1
3103,30,1729,81,121,199,Capital,Tecnico,Familiar,1
3110,25,1377.55,0,137,169,Capital,Tecnico,Familiar,1
3112,24,1170.93,0,155,161,Capital,Tecnico,Familiar,1
3113,53,2015.03,21,284,185,Capital,Tecnico,Familiar,1
3120,37,1800,0,196,182,Capital,Tecnico,Familiar,1
3129,26,1650,0,196,202,Capital,Tecnico,Familiar,1
3130,29,2100,16,186,192,Capital,Tecnico,Familiar,1
3131,42,2000,14,224,178,Capital,Tecnico,Familiar,1
3134,32,1000,0,133,194,Capital,Tecnico,Familiar,1
3137,30,800,0,125,194,Capital,Tecnico,Familiar,1
3138,41,14788,0,244,197,Capital,Tecnico,Familiar,1
3145,25,1222.64,0,131,169,Capital,Tecnico,Familiar,1
3147,40,3500,0,153,216,Capital,Tecnico,Familiar,1
3148,31,800,0,168,181,Capital,Tecnico,Familiar,1
3150,27,1200,0,214,169,Capital,Tecnico,Familiar,1
3151,28,935,0,131,169,Capital,Tecnico,Familiar,1
3152,35,2012,0,145,182,Capital,Tecnico,Familiar,1
3154,22,776.4,0,114,156,Capital,Tecnico,Familiar,1
3160,24,1000,32,195,156,Capital,Tecnico,Familiar,1
3167,30,3000,14,142,191,Capital,Tecnico,Familiar,1
3173,32,1500,0,126,157,Capital,Tecnico,Familiar,1
3178,58,2500,22,163,211,Capital,Tecnico,Familiar,1
3184,25,1300,0,146,169,Capital,Tecnico,Familiar,1
3191,38,904.32,54,182,196,Capital,Tecnico,Familiar,1
3195,39,1299.25,16,165,177,Capital,Tecnico,Familiar,1
3196,39,1502,42,177,179,Capital,Tecnico,Familiar,1
3198,34,1199.77,7,126,177,Capital,Tecnico,Familiar,1
3213,47,3054.39,0,186,197,Capital,Tecnico,Familiar,1
3216,27,2500,0,140,186,Capital,Tecnico,Familiar,1
3221,31,744.16,0,134,175,Capital,Tecnico,Familiar,1
3223,24,1400,0,161,171,Capital,Tecnico,Familiar,1
3229,41,6357,98,280,177,Capital,Tecnico,Familiar,1
3236,26,1100,11,149,169,Capital,Tecnico,Familiar,1
3237,23,1245.44,0,134,156,Capital,Tecnico,Familiar,1
3238,43,706.38,0,134,180,Capital,Tecnico,Familiar,1
3242,34,980.45,17,138,177,Capital,Tecnico,Familiar,1
3245,41,2400,0,174,197,Capital,Tecnico,Familiar,1
3247,31,2681,0,166,185,Capital,Tecnico,Familiar,1
3252,35,2200,37,148,194,Capital,Tecnico,Familiar,1
3262,31,684.82,27,166,175,Capital,Tecnico,Familiar,1
3266,22,655.36,0,147,156,Capital,Tecnico,Familiar,1
3267,34,1000,0,176,194,Capital,Tecnico,Familiar,1
3268,25,2100,15,164,200,Capital,Tecnico,Familiar,1
3274,29,1600,37,146,212,Capital,Tecnico,Familiar,1
3275,36,10000,0,150,213,Capital,Tecnico,Familiar,1
3282,22,900,0,113,175,Capital,Tecnico,Familiar,1
3284,28,1317.38,10,131,180,Capital,Tecnico,Familiar,1
3285,42,2066,0,137,185,Capital,Tecnico,Familiar,1
3290,37,7675,17,108,213,Capital,Tecnico,Familiar,1
3294,29,4290,50,145,209,Capital,Tecnico,Familiar,1
3296,23,988.3,0,159,156,Capital,Tecnico,Familiar,1
3299,40,873.1,16,122,180,Capital,Tecnico,Familiar,1
3301,43,1197.77,0,193,180,Capital,Tecnico,Familiar,1
3309,28,635.71,15,104,194,Capital,Tecnico,Familiar,1
3313,47,1400,0,175,185,Capital,Tecnico,Familiar,1
3316,29,1200,0,152,168,Capital,Tecnico,Familiar,1
3317,35,1300,0,176,177,Capital,Tecnico,Familiar,1
3322,32,1277.08,39,182,175,Capital,Tecnico,Familiar,1
3326,42,1150,10,198,199,Capital,Tecnico,Familiar,1
3342,56,1900,0,203,197,Capital,Tecnico,Familiar,1
3343,51,895.12,0,164,180,Capital,Tecnico,Familiar,1
3371,26,1470.37,0,158,169,Capital,Tecnico,Familiar,1
3380,36,1200,0,273,210,Capital,Tecnico,Familiar,1
3381,63,3500,0,395,210,Capital,Tecnico,Familiar,1
3383,25,871.06,0,144,169,Capital,Tecnico,Familiar,1
3385,28,3000,39,108,192,Capital,Tecnico,Familiar,1
3397,33,1205.31,18,182,177,Capital,Tecnico,Familiar,1
3399,30,1110.88,0,129,177,Capital,Tecnico,Familiar,1
3400,45,930,22,150,195,Capital,Tecnico,Familiar,1
3405,30,2000,16,122,180,Capital,Tecnico,Familiar,1
3413,33,950,22,144,192,Capital,Tecnico,Familiar,1
3424,22,2500,6,128,173,Capital,Tecnico,Familiar,1
3430,26,1700,0,159,174,Capital,Tecnico,Familiar,1
3437,43,1056,5,123,178,Capital,Tecnico,Familiar,1
3438,47,732.68,0,138,199,Capital,Tecnico,Familiar,1
3439,47,1250,0,186,180,Capital,Tecnico,Familiar,1
3442,45,4000,43,407,197,Capital,Tecnico,Familiar,1
3444,38,3600,37,232,194,Capital,Tecnico,Familiar,1
3456,29,1273,0,172,175,Capital,Tecnico,Familiar,1
3462,38,725,0,197,175,Capital,Tecnico,Familiar,1
3463,28,1911.81,0,181,199,Capital,Tecnico,Familiar,1
3464,44,3555,109,158,209,Capital,Tecnico,Familiar,1
3466,25,1000,0,127,188,Capital,Tecnico,Familiar,1
3468,26,1000,23,152,169,Capital,Tecnico,Familiar,1
3477,33,2050,76,239,197,Capital,Tecnico,Familiar,1
3487,33,2300,48,192,192,Capital,Tecnico,Familiar,1
3488,27,700,25,128,175,Capital,Tecnico,Familiar,1
3490,27,814,7,123,200,Capital,Tecnico,Familiar,1
3498,33,1730,14,128,180,Capital,Tecnico,Familiar,1
3501,24,1800,0,139,161,Capital,Tecnico,Familiar,1
3504,25,2815.16,0,131,174,Capital,Tecnico,Familiar,1
3510,32,1272.73,40,190,175,Capital,Tecnico,Familiar,1
3517,26,11812,12,188,186,Capital,Tecnico,Familiar,1
3518,26,11812,12,188,186,Capital,Tecnico,Familiar,1
3519,35,2500,1,180,194,Capital,Tecnico,Familiar,1
3520,41,2019.79,0,252,185,Capital,Tecnico,Familiar,1
3521,29,755.8,0,181,194,Capital,Tecnico,Familiar,1
3544,25,1600,13,154,211,Capital,Tecnico,Familiar,1
3545,25,13500,22,210,194,Capital,Tecnico,Familiar,1
3555,26,881.31,5,106,169,Capital,Tecnico,Familiar,1
3556,30,950,18,173,175,Capital,Tecnico,Familiar,1
3559,30,800,24,175,194,Capital,Tecnico,Familiar,1
3566,32,1100,22,185,175,Capital,Tecnico,Familiar,1
3567,42,1916,8,181,185,Capital,Tecnico,Familiar,1
3568,23,1404.54,0,143,161,Capital,Tecnico,Familiar,1
3569,43,1700,50,221,185,Capital,Tecnico,Familiar,1
3571,27,900,0,127,168,Capital,Tecnico,Familiar,1
3580,26,1430.29,6,122,169,Capital,Tecnico,Familiar,1
3583,29,2300,0,133,211,Capital,Tecnico,Familiar,1
3603,41,1805.89,0,139,178,Capital,Tecnico,Familiar,1
3606,29,1611.24,19,166,175,Capital,Tecnico,Familiar,1
3607,33,625.35,0,149,175,Capital,Tecnico,Familiar,1
3610,52,3300,36,178,197,Capital,Tecnico,Familiar,1
3612,25,2500,20,136,198,Capital,Tecnico,Familiar,1
3613,45,2500,49,369,197,Capital,Tecnico,Familiar,1
3618,27,781.99,9,122,181,Capital,Tecnico,Familiar,1
3621,33,2100,27,210,202,Capital,Tecnico,Familiar,1
3622,29,1672.53,10,161,180,Capital,Tecnico,Familiar,1
3627,28,595.99,37,153,175,Capital,Tecnico,Familiar,1
3634,22,799.39,0,138,156,Capital,Tecnico,Familiar,1
3643,27,1500,0,210,177,Capital,Tecnico,Familiar,1
3644,31,848.75,0,156,175,Capital,Tecnico,Familiar,1
3650,25,2700,47,139,186,Capital,Tecnico,Familiar,1
3651,54,1800,0,239,196,Capital,Tecnico,Familiar,1
3660,31,1338,18,138,155,Capital,Tecnico,Familiar,1
3669,36,800,0,239,215,Capital,Tecnico,Familiar,1
3672,40,2100,39,198,197,Capital,Tecnico,Familiar,1
3674,33,3000,40,120,211,Capital,Tecnico,Familiar,1
3676,30,691.05,12,133,175,Capital,Tecnico,Familiar,1
3682,29,636.98,17,179,194,Capital,Tecnico,Familiar,1
3684,28,30000,0,122,192,Capital,Tecnico,Familiar,1
3702,37,1300,16,136,189,Capital,Tecnico,Familiar,1
3704,30,1200,0,124,175,Capital,Tecnico,Familiar,1
3706,28,6600,23,210,185,Capital,Tecnico,Familiar,1
3711,35,2500,13,150,212,Capital,Tecnico,Familiar,1
3713,42,1000,0,273,178,Capital,Tecnico,Familiar,1
3732,27,4000,20,110,179,Capital,Tecnico,Familiar,1
3734,36,750,15,183,196,Capital,Tecnico,Familiar,1
3737,45,893.11,0,229,199,Capital,Tecnico,Familiar,1
3749,47,1388.25,47,190,180,Capital,Tecnico,Familiar,1
3754,38,1778.27,6,124,194,Capital,Tecnico,Familiar,1
3764,32,2500,4,117,192,Capital,Tecnico,Familiar,1
3777,45,1291.49,39,162,180,Capital,Tecnico,Familiar,1
3788,25,939.64,12,126,188,Capital,Tecnico,Familiar,1
3791,36,1650,79,176,215,Capital,Tecnico,Familiar,1
3793,25,1036.02,9,125,169,Capital,Tecnico,Familiar,1
3795,31,6600,27,240,195,Capital,Tecnico,Familiar,1
3797,25,1096.79,0,130,156,Capital,Tecnico,Familiar,1
3811,35,800,22,196,177,Capital,Tecnico,Familiar,1
3817,29,973.36,0,129,168,Capital,Tecnico,Familiar,1
3821,40,3268.75,66,217,197,Capital,Tecnico,Familiar,1
3826,39,700,0,232,178,Capital,Tecnico,Familiar,1
3831,31,665.9,29,149,175,Capital,Tecnico,Familiar,1
3842,38,1693.16,19,179,182,Capital,Tecnico,Familiar,1
3844,26,764.61,0,166,169,Capital,Tecnico,Familiar,1
3846,32,1800,40,208,195,Capital,Tecnico,Familiar,1
3859,32,1900,54,133,180,Capital,Tecnico,Familiar,1
3864,33,1600,0,205,171,Capital,Tecnico,Familiar,1
3873,22,842.25,0,150,156,Capital,Tecnico,Familiar,1
3876,38,3500,68,304,194,Capital,Tecnico,Familiar,1
3890,32,745.89,0,164,166,Capital,Tecnico,Familiar,1
3896,26,1240.55,0,141,169,Capital,Tecnico,Familiar,1
3910,27,857.75,16,135,162,Capital,Tecnico,Familiar,1
3914,49,1400,64,118,182,Capital,Tecnico,Familiar,1
3939,49,820,15,219,183,Capital,Tecnico,Familiar,1
3940,23,1500,16,154,177,Capital,Tecnico,Familiar,1
3948,34,1600,0,170,207,Capital,Tecnico,Familiar,1
3983,28,1200,0,229,175,Capital,Tecnico,Familiar,1
3987,39,2100,33,180,194,Capital,Tecnico,Familiar,1
3996,28,2000,16,165,180,Capital,Tecnico,Familiar,1
4017,46,6550,0,278,211,Capital,Tecnico,Familiar,1
4028,25,1500,34,204,188,Capital,Tecnico,Familiar,1
4030,30,1400,15,138,177,Capital,Tecnico,Familiar,1
4034,32,1559.38,8,255,196,Capital,Tecnico,Familiar,1
4046,23,750,16,160,175,Capital,Tecnico,Familiar,1
4049,34,13000,13,122,213,Capital,Tecnico,Familiar,1
4050,34,13000,13,122,213,Capital,Tecnico,Familiar,1
4057,41,1200,0,266,190,Capital,Tecnico,Familiar,1
4060,33,2119.29,0,242,192,Capital,Tecnico,Familiar,1
4065,34,3500,89,254,194,Capital,Tecnico,Familiar,1
4066,53,7238.42,76,244,190,Capital,Tecnico,Familiar,1
4071,36,603.86,13,129,177,Capital,Tecnico,Familiar,1
4078,26,1800,17,162,193,Capital,Tecnico,Familiar,1
4096,49,1000,16,168,180,Capital,Tecnico,Familiar,1
4101,36,4163.53,18,206,187,Capital,Tecnico,Familiar,1
4116,35,2231,40,219,194,Capital,Tecnico,Familiar,1
4121,26,1450,32,154,164,Capital,Tecnico,Familiar,1
4127,27,700,0,119,167,Capital,Tecnico,Familiar,1
4132,37,2234,22,190,194,Capital,Tecnico,Familiar,1
4148,34,1300,0,149,175,Capital,Tecnico,Familiar,1
4149,52,1500,0,114,182,Capital,Tecnico,Familiar,1
4162,34,1389.54,0,119,182,Capital,Tecnico,Familiar,1
4164,43,2600,0,176,197,Capital,Tecnico,Familiar,1
4169,24,844.76,10,151,156,Capital,Tecnico,Familiar,1
4188,35,1359,31,215,177,Capital,Tecnico,Familiar,1
4189,26,1666.18,10,142,162,Capital,Tecnico,Familiar,1
4204,26,713.41,0,138,169,Capital,Tecnico,Familiar,1
4210,34,812.06,21,178,196,Capital,Tecnico,Familiar,1
4217,27,910,27,210,188,Capital,Tecnico,Familiar,1
4224,33,2022,83,234,192,Capital,Tecnico,Familiar,1
4229,30,2000,59,117,178,Capital,Tecnico,Familiar,1
4243,34,1869.13,0,185,175,Capital,Tecnico,Familiar,1
4251,39,2500,0,168,194,Capital,Tecnico,Familiar,1
4252,21,1472.87,4,137,161,Capital,Tecnico,Familiar,1
4255,67,3940,19,181,212,Capital,Tecnico,Familiar,1
4256,54,1200,0,159,180,Capital,Tecnico,Familiar,1
4259,47,1800,0,370,184,Capital,Tecnico,Familiar,1
4268,26,3372,75,124,205,Capital,Tecnico,Familiar,1
4269,26,3372,75,124,205,Capital,Tecnico,Familiar,1
4285,29,1065.55,20,137,175,Capital,Tecnico,Familiar,1
4303,29,1117.66,18,129,175,Capital,Tecnico,Familiar,1
4310,37,1912.9,74,294,192,Capital,Tecnico,Familiar,1
4315,33,2008.5,15,110,180,Capital,Tecnico,Familiar,1
4316,23,1112.5,0,120,156,Capital,Tecnico,Familiar,1
4325,26,897.14,11,156,169,Capital,Tecnico,Familiar,1
4330,27,2200,16,145,205,Capital,Tecnico,Familiar,1
4332,27,659.05,21,138,188,Capital,Tecnico,Familiar,1
4337,26,4100,21,155,186,Capital,Tecnico,Familiar,1
4343,39,1200,47,211,177,Capital,Tecnico,Familiar,1
4349,31,1050,24,106,175,Capital,Tecnico,Familiar,1
4355,33,2100,17,198,192,Capital,Tecnico,Familiar,1
4386,53,800,0,122,199,Capital,Tecnico,Familiar,1
4388,27,965.58,17,149,169,Capital,Tecnico,Familiar,1
4393,57,1700,11,297,179,Capital,Tecnico,Familiar,1
4396,32,1769.08,0,162,194,Capital,Tecnico,Familiar,1
4397,27,2500,3,123,192,Capital,Tecnico,Familiar,1
4398,38,3903.98,67,207,182,Capital,Tecnico,Familiar,1
4401,31,3200,18,158,211,Capital,Tecnico,Familiar,1
4410,33,1000,0,161,175,Capital,Tecnico,Familiar,1
4412,33,1451.12,15,178,196,Capital,Tecnico,Familiar,1
4419,62,1800,0,135,199,Capital,Tecnico,Familiar,1
4428,42,817.47,28,142,192,Capital,Tecnico,Familiar,1
4435,38,2000,0,144,180,Capital,Tecnico,Familiar,1
4436,32,1105.86,0,175,175,Capital,Tecnico,Familiar,1
4439,55,5356,123,462,191,Capital,Tecnico,Familiar,1
4441,41,770,0,169,180,Capital,Tecnico,Familiar,1
4445,25,1800,0,123,193,Capital,Tecnico,Familiar,1
4452,55,2400,0,425,177,Capital,Tecnico,Familiar,1
4456,34,1100,24,116,177,Capital,Tecnico,Familiar,1
4458,30,794.45,11,108,175,Capital,Tecnico,Familiar,1
4472,51,4500,57,487,197,Capital,Tecnico,Familiar,1
4491,32,1326.49,28,206,192,Capital,Tecnico,Familiar,1
4493,28,3500,29,130,211,Capital,Tecnico,Familiar,1
4500,40,1347.8,79,264,180,Capital,Tecnico,Familiar,1
4513,31,2345.37,78,120,192,Capital,Tecnico,Familiar,1
4567,34,1500,8,282,179,Capital,Tecnico,Familiar,1
4569,55,1761.3,10,193,196,Capital,Tecnico,Familiar,1
4584,37,2524.42,3,228,194,Capital,Tecnico,Familiar,1
4586,30,2800,43,171,211,Capital,Tecnico,Familiar,1
4589,31,1015.7,0,199,175,Capital,Tecnico,Familiar,1
4603,42,7837.2,0,216,177,Capital,Tecnico,Familiar,1
4611,34,850,0,150,177,Capital,Tecnico,Familiar,1
4612,31,5313.45,17,122,192,Capital,Tecnico,Familiar,1
4613,23,868.57,0,155,156,Capital,Tecnico,Familiar,1
4617,61,2000,0,282,211,Capital,Tecnico,Familiar,1
4619,48,3500,11,159,197,Capital,Tecnico,Familiar,1
4646,28,1800,15,145,173,Capital,Tecnico,Familiar,1
4659,40,2200,74,318,200,Capital,Tecnico,Familiar,1
4681,32,2700,29,191,192,Capital,Tecnico,Familiar,1
4690,35,800,49,178,177,Capital,Tecnico,Familiar,1
4753,52,3000,0,491,195,Capital,Tecnico,Familiar,1
4754,57,5000,0,433,184,Capital,Tecnico,Familiar,1
4755,57,5000,0,433,184,Capital,Tecnico,Familiar,1
4756,37,1349.75,0,308,177,Capital,Tecnico,Familiar,1
4763,41,4000,19,349,197,Capital,Tecnico,Familiar,1
4800,41,2600,56,217,197,Capital,Tecnico,Familiar,1
4966,52,2100,15,210,188,Capital,Tecnico,Familiar,1
4975,57,9000,2,509,200,Capital,Tecnico,Familiar,1
12,50,6000,0,162,177,Centro,Tecnico,Familiar,0
65,25,2500,0,108,186,Centro,Tecnico,Familiar,0
125,43,1542.03,0,213,197,Centro,Tecnico,Familiar,0
549,35,2214.48,16,125,182,Centro,Tecnico,Familiar,0
573,46,2300,0,327,197,Centro,Tecnico,Familiar,0
575,30,1999.34,25,133,180,Centro,Tecnico,Familiar,0
1181,37,2256.12,78,130,194,Centro,Tecnico,Familiar,0
1259,45,6529.52,49,375,197,Centro,Tecnico,Familiar,0
1726,30,1350,8,158,175,Centro,Tecnico,Familiar,1
2008,33,1600,0,148,175,Centro,Tecnico,Familiar,1
2080,32,2393.24,18,111,204,Centro,Tecnico,Familiar,1
2221,32,1538.3,8,150,191,Centro,Tecnico,Familiar,1
2237,48,1800,0,163,158,Centro,Tecnico,Familiar,1
2347,35,1800,0,121,182,Centro,Tecnico,Familiar,1
2397,22,1165.71,0,111,175,Centro,Tecnico,Familiar,1
2400,49,1512.02,0,122,182,Centro,Tecnico,Familiar,1
2401,26,1444.53,7,166,169,Centro,Tecnico,Familiar,1
2467,27,850.3,0,117,162,Centro,Tecnico,Familiar,1
2514,30,1050,0,145,175,Centro,Tecnico,Familiar,1
2522,45,1120.64,0,126,180,Centro,Tecnico,Familiar,1
2576,21,682.51,0,130,156,Centro,Tecnico,Familiar,1
2613,42,2300,21,363,195,Centro,Tecnico,Familiar,1
2640,22,790.22,0,125,156,Centro,Tecnico,Familiar,1
2689,33,1298.25,0,118,175,Centro,Tecnico,Familiar,1
2770,30,1400,14,130,170,Centro,Tecnico,Familiar,1
2826,29,1629.74,0,127,175,Centro,Tecnico,Familiar,1
2876,34,1000,0,183,177,Centro,Tecnico,Familiar,1
2900,28,2630,15,152,190,Centro,Tecnico,Familiar,1
2914,22,1100,0,128,156,Centro,Tecnico,Familiar,1
2974,37,2400,0,156,194,Centro,Tecnico,Familiar,1
3019,38,2200,0,174,194,Centro,Tecnico,Familiar,1
3027,24,1259.24,0,120,156,Centro,Tecnico,Familiar,1
3075,37,1982.86,0,125,179,Centro,Tecnico,Familiar,1
3128,32,2218.94,10,147,180,Centro,Tecnico,Familiar,1
3202,36,2300,6,149,194,Centro,Tecnico,Familiar,1
3206,42,1346.03,0,166,185,Centro,Tecnico,Familiar,1
3207,39,1268.09,0,141,177,Centro,Tecnico,Familiar,1
3244,25,969.2,0,119,158,Centro,Tecnico,Familiar,1
3291,28,1200,0,141,175,Centro,Tecnico,Familiar,1
3373,31,1174.6,0,169,170,Centro,Tecnico,Familiar,1
3420,32,1100,0,159,173,Centro,Tecnico,Familiar,1
3458,32,2985.8,12,127,211,Centro,Tecnico,Familiar,1
3686,38,1200,15,180,175,Centro,Tecnico,Familiar,1
3692,28,1450,13,140,177,Centro,Tecnico,Familiar,1
3727,59,2731.37,0,135,204,Centro,Tecnico,Familiar,1
3884,36,1346.81,0,151,177,Centro,Tecnico,Familiar,1
3897,51,2100,20,210,177,Centro,Tecnico,Familiar,1
3907,31,3400,24,182,202,Centro,Tecnico,Familiar,1
3917,33,2157.24,43,124,180,Centro,Tecnico,Familiar,1
3962,43,1500,0,157,182,Centro,Tecnico,Familiar,1
4064,33,900,0,166,163,Centro,Tecnico,Familiar,1
4074,46,2105.06,96,228,197,Centro,Tecnico,Familiar,1
4107,27,1877.55,8,141,171,Centro,Tecnico,Familiar,1
4143,31,1360,0,177,175,Centro,Tecnico,Familiar,1
4172,49,2200,6,363,197,Centro,Tecnico,Familiar,1
4200,47,1000,12,184,175,Centro,Tecnico,Familiar,1
4222,40,7362.02,68,330,197,Centro,Tecnico,Familiar,1
4241,49,2700,16,438,197,Centro,Tecnico,Familiar,1
4261,43,2300,0,191,197,Centro,Tecnico,Familiar,1
4331,37,1114.9,0,219,177,Centro,Tecnico,Familiar,1
4407,42,2110.36,8,147,185,Centro,Tecnico,Familiar,1
4556,38,1000,15,167,177,Centro,Tecnico,Familiar,1
4582,37,2100,19,258,194,Centro,Tecnico,Familiar,1
4631,31,1337.77,17,130,170,Centro,Tecnico,Familiar,1
4652,33,834.04,0,207,177,Centro,Tecnico,Familiar,1
4749,29,1667.94,0,142,175,Centro,Tecnico,Familiar,1
4944,56,1800,0,288,199,Centro,Tecnico,Familiar,1
2,32,900,9,149,175,Norte,Tecnico,Familiar,0
16,52,8000,0,196,197,Norte,Tecnico,Familiar,0
66,41,3350,104,142,190,Norte,Tecnico,Familiar,0
72,28,1812.8,0,142,177,Norte,Tecnico,Familiar,0
88,24,827.67,10,123,156,Norte,Tecnico,Familiar,0
198,36,2500,0,242,187,Norte,Tecnico,Familiar,0
250,37,1000,0,226,179,Norte,Tecnico,Familiar,0
275,45,2843.67,0,180,197,Norte,Tecnico,Familiar,0
277,37,1650,32,222,182,Norte,Tecnico,Familiar,0
301,29,1131.17,22,184,186,Norte,Tecnico,Familiar,0
358,29,5384,22,154,192,Norte,Tecnico,Familiar,0
382,25,915.4,7,126,188,Norte,Tecnico,Familiar,0
387,32,2100,20,210,172,Norte,Tecnico,Familiar,0
399,32,2850,0,153,192,Norte,Tecnico,Familiar,0
409,39,2200,36,144,192,Norte,Tecnico,Familiar,0
425,40,2500,55,203,197,Norte,Tecnico,Familiar,0
426,40,2500,55,203,197,Norte,Tecnico,Familiar,0
486,52,8500,38,188,216,Norte,Tecnico,Familiar,0
489,39,12500,81,307,168,Norte,Tecnico,Familiar,0
504,37,2600,25,164,194,Norte,Tecnico,Familiar,0
535,31,1131.14,18,134,175,Norte,Tecnico,Familiar,0
542,38,1520.8,0,235,179,Norte,Tecnico,Familiar,0
579,38,3800,0,229,194,Norte,Tecnico,Familiar,0
622,50,2950,23,235,197,Norte,Tecnico,Familiar,0
760,36,3059.46,0,154,196,Norte,Tecnico,Familiar,0
865,36,2115,109,257,213,Norte,Tecnico,Familiar,0
875,51,4725,104,204,188,Norte,Tecnico,Familiar,0
878,37,1296.14,44,224,182,Norte,Tecnico,Familiar,0
901,30,10806.83,65,189,185,Norte,Tecnico,Familiar,0
924,37,1241.97,0,251,177,Norte,Tecnico,Familiar,0
989,53,1230.69,0,393,178,Norte,Tecnico,Familiar,0
1024,40,4384.15,27,233,197,Norte,Tecnico,Familiar,0
1029,55,2500,12,193,211,Norte,Tecnico,Familiar,0
1042,49,4300,37,172,190,Norte,Tecnico,Familiar,0
1078,32,5342.36,7,177,192,Norte,Tecnico,Familiar,0
1545,26,20000,0,165,178,Norte,Tecnico,Familiar,1
1556,32,1610.16,9,128,175,Norte,Tecnico,Familiar,1
1560,47,3000,0,263,193,Norte,Tecnico,Familiar,1
1561,41,8000,0,232,197,Norte,Tecnico,Familiar,1
1582,36,952.46,0,132,194,Norte,Tecnico,Familiar,1
1603,21,982,0,140,156,Norte,Tecnico,Familiar,1
1606,34,4870,90,141,186,Norte,Tecnico,Familiar,1
1634,29,1400,9,171,177,Norte,Tecnico,Familiar,1
1637,35,723.58,0,115,177,Norte,Tecnico,Familiar,1
1644,29,4269.44,0,201,192,Norte,Tecnico,Familiar,1
1645,27,800,0,140,175,Norte,Tecnico,Familiar,1
1650,24,1800,0,153,161,Norte,Tecnico,Familiar,1
1653,25,750,0,125,149,Norte,Tecnico,Familiar,1
1673,30,733.43,0,124,177,Norte,Tecnico,Familiar,1
1686,26,743.88,0,115,162,Norte,Tecnico,Familiar,1
1720,24,1603.14,0,128,175,Norte,Tecnico,Familiar,1
1756,29,3000,0,165,204,Norte,Tecnico,Familiar,1
1760,39,17500,10,210,192,Norte,Tecnico,Familiar,1
1771,41,1281,15,319,151,Norte,Tecnico,Familiar,1
1777,31,2486.19,0,173,192,Norte,Tecnico,Familiar,1
1785,29,1750,0,109,180,Norte,Tecnico,Familiar,1
1791,22,750,0,120,156,Norte,Tecnico,Familiar,1
1840,40,3700,9,270,197,Norte,Tecnico,Familiar,1
1887,23,1197.47,0,156,156,Norte,Tecnico,Familiar,1
1915,31,1211.36,10,132,177,Norte,Tecnico,Familiar,1
1974,24,1150,0,137,175,Norte,Tecnico,Familiar,1
1996,41,2220,0,132,197,Norte,Tecnico,Familiar,1
2002,57,20000,0,304,191,Norte,Tecnico,Familiar,1
2036,23,2100,0,108,153,Norte,Tecnico,Familiar,1
2056,23,1200,0,127,149,Norte,Tecnico,Familiar,1
2067,28,2670.19,5,175,192,Norte,Tecnico,Familiar,1
2085,25,700,12,169,147,Norte,Tecnico,Familiar,1
2115,35,1180,0,167,178,Norte,Tecnico,Familiar,1
2120,27,1084.3,0,121,169,Norte,Tecnico,Familiar,1
2138,26,618.33,3,158,169,Norte,Tecnico,Familiar,1
2181,34,3000,0,144,194,Norte,Tecnico,Familiar,1
2190,38,1800,0,157,182,Norte,Tecnico,Familiar,1
2194,39,2500,0,205,194,Norte,Tecnico,Familiar,1
2198,43,1710,28,202,183,Norte,Tecnico,Familiar,1
2207,32,741.01,0,127,175,Norte,Tecnico,Familiar,1
2232,30,4800,0,143,182,Norte,Tecnico,Familiar,1
2244,37,2432,8,330,174,Norte,Tecnico,Familiar,1
2248,32,3000,0,163,175,Norte,Tecnico,Familiar,1
2257,61,1980,0,166,199,Norte,Tecnico,Familiar,1
